115,35,18
116,35,17
117,37,20
116,34,18
117,36,18
117,35,19
117,35,18
122,38,20
122,38,20
121,36,20
121,38,21
120,36,19
120,37,17
122,35,19
122,39,18
124,39,20
122,38,20
124,36,20
121,36,18
122,37,18
125,38,17
124,37,20
122,37,18
124,37,19
126,38,19
129,39,21
128,38,19
135,39,21
135,41,19
135,41,21
136,41,22
136,41,21
137,41,20
139,42,23
137,40,19
140,41,21
140,40,21
142,41,22
143,42,24
141,41,22
140,41,21
140,40,21
141,41,21
141,43,21
141,43,21
142,43,21
145,43,24
145,45,23
144,41,23
143,43,22
145,43,24
143,43,23
146,43,24
146,42,22
146,43,24
144,42,23
140,40,21
141,42,22
143,42,23
139,43,22
139,41,22
139,41,22
139,42,22
135,40,20
131,39,19
132,39,20
129,39,22
128,38,21
126,36,19
129,38,20
127,37,19
127,37,20
128,38,21
131,38,20
131,39,21
131,40,22
131,39,22
130,37,20
128,37,20
129,38,22
126,36,20
124,36,19
124,35,19
121,34,18
121,34,18
122,38,17
119,36,20
116,33,19
115,33,19
113,32,18
113,32,19
109,31,18
108,31,17
106,30,16
106,31,17
104,32,19
103,29,16
101,30,16
101,30,18
99,30,19
95,28,15
96,29,17
92,27,16
88,27,15
91,26,18
86,25,16
87,25,17
88,25,16
87,25,14
89,27,17
88,25,17
88,24,15
87,25,16
88,25,17
89,25,16
88,24,13
91,26,17
91,27,17
92,29,18
92,28,19
90,27,18
91,26,18
90,26,17
90,25,15
89,26,15
89,24,14
92,27,18
90,27,18
93,29,19
94,30,18
92,28,19
92,27,17
93,27,18
97,27,18
100,31,19
101,29,21
99,28,20
99,29,18
100,29,19
105,31,22
104,31,20
104,32,20
104,32,21
105,29,18
104,30,21
107,34,21
108,34,21
109,32,21
110,34,22
111,34,21
108,32,21
108,32,19
108,33,20
106,32,21
105,32,21
104,30,21
101,31,17
104,31,19
102,30,20
103,30,20
103,31,19
103,31,21
102,30,20
105,31,19
106,32,20
107,31,21
110,34,21
110,32,23
111,34,23
110,31,22
114,35,24
112,36,23
112,33,21
116,35,23
114,35,22
114,34,23
114,33,22
114,32,21
117,36,24
115,37,24
117,35,25
119,34,23
120,36,23
120,37,24
118,36,23
120,36,22
122,38,25
121,38,24
119,35,21
120,37,22
119,38,21
117,36,22
116,34,21
116,36,20
116,38,21
113,38,20
112,35,19
113,35,19
112,35,18
112,37,19
110,36,20
108,33,17
108,34,17
109,36,18
107,36,19
104,34,18
102,32,16
101,33,16
106,35,18
101,35,18
97,32,17
95,30,14
97,32,15
94,32,16
92,31,17
91,30,16
91,30,14
95,30,16
91,32,17
88,31,15
88,28,14
89,31,15
87,30,14
87,29,14
86,30,15
86,30,14
85,31,16
81,28,13
83,28,15
80,27,13
78,28,13
81,30,15
80,29,16
76,25,14
78,27,13
78,28,15
77,26,15
77,26,14
78,27,14
78,28,15
76,26,14
80,26,13
79,28,15
78,26,14
79,26,13
84,27,18
77,27,15
74,25,12
75,26,13
72,27,14
68,23,11
68,24,11
68,24,11
67,24,12
67,23,12
68,24,12
72,25,12
72,25,12
71,25,13
69,24,12
75,26,13
77,27,13
77,29,14
78,27,15
78,25,13
85,29,15
83,29,15
82,27,15
84,29,14
82,28,15
81,26,16
81,28,13
81,29,15
78,28,14
75,26,13
74,25,12
74,27,13
74,27,15
74,24,11
73,26,11
74,28,14
73,26,13
71,24,11
71,25,12
71,27,13
68,24,12
70,24,11
69,23,9
68,27,12
68,23,12
67,23,11
70,25,12
70,25,13
69,24,12
72,25,13
71,25,13
73,25,12
75,27,13
75,26,13
76,28,13
76,29,14
77,27,15
82,28,14
82,30,14
81,27,13
83,29,14
81,29,14
80,27,13
81,31,14
74,25,12
75,27,13
74,26,12
69,23,12
67,24,9
69,26,12
68,23,11
70,24,11
68,24,12
66,23,10
70,26,12
67,24,11
68,24,8
70,26,11
72,23,13
72,28,12
70,24,10
73,27,13
74,30,14
74,26,11
72,27,12
69,24,10
71,26,12
68,24,10
70,23,10
69,21,11
66,25,12
67,25,10
67,26,10
64,24,9
64,24,8
65,25,12
62,23,9
62,24,9
60,22,9
60,24,9
56,23,10
57,24,7
56,20,6
56,20,6
58,23,10
57,22,8
58,23,9
56,21,8
56,22,10
55,22,9
52,21,8
52,21,7
52,21,9
48,19,7
50,20,7
49,20,7
46,17,6
49,18,6
50,20,7
49,20,8
48,18,6
50,20,7
50,20,8
54,19,7
51,20,6
51,21,8
50,18,7
53,20,6
55,22,8
54,20,7
55,20,6
57,22,8
56,21,7
60,22,6
62,25,9
59,23,5
63,22,8
67,26,9
63,22,6
67,26,9
64,25,9
62,22,7
64,23,7
68,26,7
67,25,9
66,22,8
68,27,8
68,25,10
65,23,8
69,26,9
70,26,10
70,26,10
71,25,9
74,26,8
76,28,13
72,25,9
72,25,8
76,27,11
74,28,12
70,25,9
72,26,9
72,27,9
69,25,9
70,25,10
71,27,11
70,26,10
68,26,9
66,23,8
67,25,8
65,25,10
61,22,8
63,23,6
60,23,9
56,19,6
57,20,7
53,20,7
54,18,9
56,19,8
52,19,7
51,18,7
52,19,7
53,21,8
52,18,8
53,18,6
54,21,8
52,18,6
54,19,6
53,19,7
53,18,5
55,20,7
55,20,7
52,17,3
56,23,9
55,19,7
54,19,6
55,19,7
55,19,5
57,22,8
59,21,7
63,23,7
63,22,7
66,24,9
65,24,10
65,23,8
63,24,8
62,22,8
66,25,9
67,21,10
69,24,9
71,25,8
69,24,9
71,25,9
69,26,9
66,22,8
65,25,9
63,21,9
65,24,9
61,23,8
60,21,7
62,22,8
60,22,9
60,22,7
60,23,7
58,21,7
59,21,7
60,23,8
59,20,6
59,22,7
57,22,7
57,20,6
59,22,7
56,19,7
59,22,7
59,21,8
56,18,7
57,20,7
55,20,6
55,20,5
53,20,7
51,17,3
52,19,5
49,17,5
52,19,6
51,17,5
54,18,5
57,20,6
59,20,5
65,21,7
73,25,9
74,24,9
76,24,7
81,28,10
82,27,9
90,29,10
92,31,10
92,32,11
96,30,10
101,34,12
101,32,12
103,33,13
105,36,13
104,36,17
103,33,13
105,36,14
102,33,13
105,34,13
104,35,14
101,36,12
102,32,11
105,35,14
104,36,13
105,33,12
107,36,13
107,34,12
108,34,14
112,37,14
112,36,14
115,36,13
118,40,16
117,38,17
118,38,14
118,39,17
117,37,15
119,39,15
118,40,16
115,38,17
122,40,15
123,42,20
