5,11,15
7,12,14
7,12,15
4,9,13
4,9,12
6,9,13
7,10,11
7,12,16
5,11,14
6,9,14
6,8,14
5,12,15
7,12,15
6,11,14
6,14,18
4,8,13
5,10,14
2,9,12
4,9,13
6,9,14
5,9,13
6,9,14
8,11,14
7,12,16
5,10,15
6,13,17
5,10,15
3,7,12
3,8,15
3,7,11
5,9,13
6,8,12
5,9,13
8,11,14
6,11,14
6,9,13
6,10,15
4,10,13
3,8,13
5,9,14
4,6,11
4,7,11
3,6,11
3,5,13
2,4,8
3,7,11
4,6,10
5,6,11
5,7,12
5,9,12
4,7,12
5,8,13
4,7,12
5,7,13
4,6,11
3,7,11
3,6,10
5,8,11
5,8,12
5,8,12
4,9,12
2,6,10
4,7,12
2,6,10
8,12,16
5,7,11
5,9,12
5,8,12
5,9,13
3,7,12
3,7,12
3,7,12
4,7,12
4,7,11
4,8,13
3,7,12
4,7,12
4,7,13
6,8,12
6,9,13
6,9,13
5,10,14
3,8,13
4,8,13
4,8,13
6,9,14
5,10,14
5,10,15
4,9,14
3,8,13
3,8,13
4,8,13
4,7,14
6,9,13
6,9,14
7,10,15
5,10,15
1,10,12
4,9,15
2,7,14
3,7,12
5,9,13
6,9,15
7,11,16
5,10,15
0,9,13
3,8,12
4,8,13
3,7,12
4,7,13
5,7,12
6,9,14
4,10,14
3,8,13
5,9,13
5,10,15
5,11,15
5,10,16
7,11,15
4,11,16
3,10,13
8,8,16
6,9,14
4,9,12
7,12,17
4,9,15
3,9,14
6,10,14
6,11,15
5,11,16
5,12,16
5,10,15
6,11,15
6,13,15
7,13,16
5,11,15
5,11,15
6,11,14
7,12,15
5,12,16
5,10,15
7,12,14
7,13,15
6,12,16
5,11,15
4,10,14
7,11,15
8,13,16
7,14,17
5,11,15
6,9,15
8,10,15
7,12,16
8,14,17
6,12,17
5,12,16
2,11,15
5,10,15
9,12,18
6,11,14
6,11,16
8,13,16
7,13,16
7,13,18
3,12,18
6,11,18
6,11,16
7,12,15
8,13,16
7,14,18
6,13,17
7,14,18
6,12,15
5,12,16
4,11,15
5,13,17
6,11,17
8,12,16
7,12,16
7,14,17
6,12,15
7,13,18
6,15,15
4,11,15
4,9,14
4,9,13
6,11,14
5,10,13
1,11,11
7,11,14
6,12,15
6,12,16
6,11,15
3,10,14
3,8,12
6,11,15
6,11,14
7,11,15
7,12,15
6,12,18
8,13,16
5,11,16
4,12,17
4,11,16
7,12,17
6,12,17
6,12,16
9,14,18
7,12,16
8,14,17
8,14,18
8,14,18
8,13,19
8,14,19
6,12,17
7,12,17
5,11,16
7,11,14
7,11,14
7,11,16
8,13,15
6,10,14
7,11,16
7,12,14
6,12,16
6,12,16
7,11,14
7,11,16
8,13,16
8,14,17
8,13,15
8,13,17
8,14,17
8,15,18
8,14,18
9,16,20
7,15,19
7,14,17
11,15,19
9,16,18
6,12,17
7,14,18
7,14,20
10,15,19
10,17,18
11,17,20
7,14,20
9,17,21
8,16,20
9,15,17
8,16,19
8,17,22
9,16,20
10,18,20
10,17,20
10,18,21
11,20,22
11,19,22
9,18,22
9,18,23
10,20,22
10,19,20
12,22,23
12,22,22
12,22,22
13,23,23
13,23,23
12,23,22
13,23,23
11,24,24
13,24,24
12,24,24
11,22,23
13,23,23
13,25,24
13,24,25
11,22,24
11,23,24
10,22,23
13,23,24
13,22,25
11,24,25
15,25,25
14,25,25
16,24,26
16,28,28
14,26,25
15,26,26
14,26,26
12,25,26
12,25,23
11,24,24
11,24,24
11,23,24
12,23,23
12,24,23
13,24,24
14,26,25
11,23,23
13,24,25
13,24,24
13,24,24
14,25,24
12,25,24
14,25,24
13,25,25
15,26,26
14,25,25
14,26,27
11,23,24
11,24,24
10,22,23
10,24,23
13,22,24
11,22,23
8,22,22
11,22,22
10,21,22
12,22,24
13,22,23
10,22,23
10,21,22
8,20,20
11,22,22
10,21,22
11,20,22
13,20,24
9,21,22
11,22,23
11,23,24
10,21,23
10,22,23
10,22,22
11,23,23
10,22,26
10,21,23
8,23,17
8,19,20
10,21,23
11,22,23
10,22,22
11,22,23
8,20,21
8,19,20
11,21,21
9,22,23
9,20,22
10,22,23
12,22,25
11,21,23
12,22,24
9,22,23
7,20,18
9,20,22
9,18,21
9,19,20
10,19,22
8,19,20
11,20,20
10,20,21
8,20,22
9,20,20
10,20,22
8,20,21
10,21,22
11,18,23
9,20,21
9,21,23
8,21,24
9,22,23
9,21,23
12,22,23
12,22,23
13,24,26
11,24,23
10,22,24
11,23,23
10,21,24
11,22,24
11,22,24
10,21,24
9,20,22
9,20,22
9,19,21
8,20,22
9,20,22
9,19,22
10,20,22
9,20,23
10,20,23
12,21,23
9,19,21
9,19,22
10,20,23
10,20,23
11,21,23
12,22,23
11,22,24
12,23,25
10,26,24
12,19,24
10,23,25
10,22,25
11,21,25
11,21,24
13,23,23
12,23,25
13,24,26
13,25,26
13,25,27
12,24,27
11,23,27
11,23,26
10,23,26
10,22,26
9,22,24
11,23,26
13,24,26
14,23,25
12,23,27
12,23,25
13,24,26
14,26,28
13,25,26
13,25,27
15,26,28
12,26,24
14,26,27
13,24,26
14,25,27
13,24,26
14,26,28
11,23,26
11,22,27
11,23,26
14,25,30
13,23,26
14,24,28
9,26,27
12,25,27
12,25,27
12,25,27
9,22,24
13,23,26
13,23,27
14,25,28
14,26,27
13,25,26
11,26,27
13,24,27
11,23,25
12,22,26
11,23,25
12,23,25
14,23,26
11,24,26
13,25,27
13,25,28
11,22,27
12,24,26
12,22,26
14,25,27
12,24,25
14,25,26
13,26,27
10,23,26
11,23,26
11,24,26
13,25,27
12,24,27
11,22,25
13,24,25
14,26,26
13,26,27
12,25,27
13,25,26
10,22,24
11,23,25
12,23,25
12,23,26
12,23,26
10,22,23
10,23,23
11,21,22
13,24,24
12,24,25
13,23,25
11,22,24
12,22,24
12,22,22
11,22,23
10,23,24
12,23,24
13,24,24
14,23,24
14,25,25
14,25,25
14,24,25
12,24,25
13,25,25
12,23,25
12,21,22
13,21,24
12,21,21
14,25,24
13,24,23
12,23,24
9,20,22
13,20,22
13,22,22
12,23,24
10,21,22
10,19,20
12,21,22
12,23,23
11,23,24
10,20,23
13,22,22
13,22,22
13,24,24
11,23,24
14,25,24
11,22,24
13,24,23
14,25,26
12,23,24
14,24,24
13,24,24
14,25,26
12,23,25
12,22,24
13,25,26
12,24,26
